customer_id,first_name,last_name,gender,date_of_birth,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,property_valuation,location_id
1174,Shellysheldon,Gooderridge,U,,Executive Secretary,IT,Mass Customer,N,No,0005 Independence Drive,9,356
1175,Paige,Hodgin,Male,1985-09-22 00:00:00,Human Resources Manager,,Mass Customer,N,No,525 Kedzie Street,8,180
1176,Celia,Dockerty,Female,1976-01-16 00:00:00,Software Engineer IV,,Affluent Customer,N,Yes,03890 Logan Court,8,126
1177,Bobbette,Pozzi,Female,1953-08-31 00:00:00,Food Chemist,Health,Affluent Customer,N,Yes,8 Clyde Gallagher Court,8,292
1178,Angelo,Byne,Male,1970-05-26 00:00:00,Pharmacist,Health,Mass Customer,N,No,62 Elka Terrace,3,156
1179,Kerry,Pashenkov,Male,1988-08-15 00:00:00,Media Manager IV,Financial Services,High Net Worth,N,Yes,85931 Johnson Alley,6,645
1180,Gaye,Quickenden,Female,1975-08-17 00:00:00,Account Representative I,Financial Services,Affluent Customer,N,No,63588 Clove Court,9,484
1181,Brita,Plant,Female,1978-06-06 00:00:00,Tax Accountant,Argiculture,Mass Customer,N,No,86 Stang Way,10,62
1181,Brita,Plant,Female,1978-06-06 00:00:00,Tax Accountant,Argiculture,Mass Customer,N,No,86 Stang Way,10,347
1182,Carolann,Ottiwill,Female,1975-01-11 00:00:00,Data Coordiator,IT,Mass Customer,N,Yes,84 Westridge Hill,10,646
1183,Joe,Shalliker,Male,1958-11-14 00:00:00,Media Manager II,,Affluent Customer,N,No,53740 Vera Parkway,1,647
1184,Auberta,Teodori,Female,1968-10-07 00:00:00,Social Worker,Health,Mass Customer,N,No,2 Ramsey Parkway,11,648
1185,Xena,Rossbrooke,Female,2000-07-23 00:00:00,VP Product Management,,Mass Customer,N,Yes,651 Mesta Drive,9,590
1186,Brantley,Cecchi,Male,1977-05-28 00:00:00,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,1 Merrick Parkway,2,246
1187,Antonino,Hogben,Male,1998-10-21 00:00:00,,Financial Services,Mass Customer,N,No,135 Crest Line Drive,10,649
1188,Sally,Cominoli,Female,1984-02-23 00:00:00,Statistician IV,,Affluent Customer,N,Yes,63576 Anzinger Trail,9,88
1188,Sally,Cominoli,Female,1984-02-23 00:00:00,Statistician IV,,Affluent Customer,N,Yes,63576 Anzinger Trail,9,449
1189,Mart,Bazoche,Male,1988-08-29 00:00:00,Geologist I,Health,High Net Worth,N,Yes,05 Charing Cross Plaza,5,219
1190,Sib,Gilby,Female,1968-09-07 00:00:00,Assistant Professor,Financial Services,Affluent Customer,N,Yes,261 Farmco Drive,4,505
1191,Merrielle,Vegas,Female,1996-05-22 00:00:00,Director of Sales,,Mass Customer,N,Yes,0 Northport Hill,8,650
1192,Hollyanne,McCarter,Female,1969-12-12 00:00:00,VP Quality Control,Manufacturing,Mass Customer,N,No,894 Maple Wood Drive,10,281
1193,Quintus,Whear,Male,1986-01-21 00:00:00,Safety Technician I,Retail,High Net Worth,N,No,05 Daystar Lane,8,417
1194,Audry,Scurrey,Female,1992-03-25 00:00:00,Junior Executive,Telecommunications,Affluent Customer,N,No,81167 Division Hill,1,651
1195,Ally,Folliott,Female,1978-03-22 00:00:00,VP Marketing,Telecommunications,Mass Customer,N,No,761 Bellgrove Lane,7,652
1196,Phillie,Bradforth,Female,1998-03-19 00:00:00,Research Nurse,Health,Mass Customer,N,No,614 Shopko Trail,3,45
1197,Isobel,Lampett,Female,1997-10-16 00:00:00,Professor,Financial Services,High Net Worth,N,Yes,1911 Waxwing Point,9,186
1198,Alina,Rickson,Female,1973-09-30 00:00:00,Sales Representative,Retail,High Net Worth,N,No,0 Kedzie Junction,10,90
1198,Alina,Rickson,Female,1973-09-30 00:00:00,Sales Representative,Retail,High Net Worth,N,No,0 Kedzie Junction,10,282
1199,Ludovico,Bertot,Male,1958-06-14 00:00:00,VP Accounting,Financial Services,Affluent Customer,N,Yes,0108 Forster Parkway,6,118
1200,Hedda,Lathom,Female,1974-04-30 00:00:00,Librarian,Entertainment,High Net Worth,N,No,466 Briar Crest Junction,10,175
1201,Stephani,Mellhuish,Female,1955-11-28 00:00:00,,Manufacturing,Mass Customer,N,No,6072 Ridge Oak Junction,10,175
1202,Rollie,,Male,1992-02-26 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,31445 Morningstar Drive,5,454
1202,Rollie,,Male,1992-02-26 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,31445 Morningstar Drive,5,653
1203,Claresta,Carnier,Female,1988-05-06 00:00:00,Technical Writer,Health,Affluent Customer,N,No,22619 Schurz Street,4,654
1204,Trudy,Huffy,Female,1971-03-24 00:00:00,Senior Developer,Manufacturing,Affluent Customer,N,Yes,61 Kim Avenue,10,655
1205,Barton,Baudts,Male,1978-06-05 00:00:00,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,12103 Merchant Circle,9,656
1206,Lucina,Metcalf,Female,1978-05-07 00:00:00,Paralegal,Financial Services,Mass Customer,N,No,3 Porter Center,9,58
1206,Lucina,Metcalf,Female,1978-05-07 00:00:00,Paralegal,Financial Services,Mass Customer,N,No,3 Porter Center,9,418
1207,Mabel,Marousek,Female,1997-09-25 00:00:00,Engineer IV,Health,Mass Customer,N,No,7 Luster Trail,8,657
1208,Lira,Durn,Female,1983-12-26 00:00:00,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,7 Dahle Avenue,9,658
1209,Jacky,Jerosch,Male,1977-09-06 00:00:00,Senior Developer,Property,High Net Worth,N,Yes,7 Magdeline Trail,10,303
1210,Shandie,Sprigg,U,,Programmer II,IT,Mass Customer,N,No,275 Lindbergh Parkway,11,73
1210,Shandie,Sprigg,U,,Programmer II,IT,Mass Customer,N,No,275 Lindbergh Parkway,11,659
1211,Gunar,Petasch,Male,1978-07-23 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,592 Tennessee Alley,10,660
1212,Cindy,Freeborn,Female,1968-10-24 00:00:00,Legal Assistant,Property,Affluent Customer,N,No,0 American Ash Parkway,7,536
1213,Matthieu,Schruur,Male,1973-10-21 00:00:00,Accounting Assistant II,,High Net Worth,N,No,387 Pawling Drive,4,661
1214,Martino,Shalcros,Male,1989-05-01 00:00:00,Internal Auditor,Property,High Net Worth,N,No,0 Evergreen Road,7,575
1215,Dyann,Turbard,Female,1967-02-26 00:00:00,VP Quality Control,Manufacturing,Mass Customer,N,No,51529 Cascade Place,4,374
1215,Dyann,Turbard,Female,1967-02-26 00:00:00,VP Quality Control,Manufacturing,Mass Customer,N,No,51529 Cascade Place,4,662
1216,Frank,Vallerine,Female,1959-06-25 00:00:00,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,457 Ryan Road,7,21
1217,Dulcinea,Janssen,Female,1968-08-19 00:00:00,Structural Engineer,Manufacturing,High Net Worth,N,No,94219 Buell Circle,9,663
1218,Marlie,Lister,Female,1982-01-09 00:00:00,,,Mass Customer,N,Yes,267 Lukken Park,9,427
1218,Marlie,Lister,Female,1982-01-09 00:00:00,,,Mass Customer,N,Yes,267 Lukken Park,9,664
1219,Kaine,Parkeson,Male,1971-11-04 00:00:00,,Financial Services,Mass Customer,N,No,54 Harbort Road,7,38
1219,Kaine,Parkeson,Male,1971-11-04 00:00:00,,Financial Services,Mass Customer,N,No,54 Harbort Road,7,665
1220,Paulie,Akerman,Male,1987-06-08 00:00:00,Editor,,High Net Worth,N,No,81 American Place,6,340
1221,Byrom,Draisey,Male,1995-09-25 00:00:00,VP Product Management,Health,High Net Worth,N,Yes,2388 Thackeray Place,10,296
1221,Byrom,Draisey,Male,1995-09-25 00:00:00,VP Product Management,Health,High Net Worth,N,Yes,2388 Thackeray Place,10,406
1222,Barbey,Ville,Female,1970-11-01 00:00:00,Account Executive,Property,Mass Customer,N,No,85957 Basil Way,7,250
1223,Kristyn,,Female,1965-01-05 00:00:00,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,01 Cottonwood Junction,7,120
1223,Kristyn,,Female,1965-01-05 00:00:00,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,01 Cottonwood Junction,7,666
1224,Aundrea,Reisenberg,Female,1977-04-04 00:00:00,Junior Executive,Manufacturing,Mass Customer,N,No,37 Sutherland Terrace,4,246
1225,Arte,Witchell,Male,1988-01-22 00:00:00,Clinical Specialist,Health,Mass Customer,N,Yes,7929 Grasskamp Trail,11,135
1226,Constantia,Sirr,Female,1981-03-16 00:00:00,Director of Sales,Health,Mass Customer,N,Yes,4 Hoard Pass,9,2
1226,Constantia,Sirr,Female,1981-03-16 00:00:00,Director of Sales,Health,Mass Customer,N,Yes,4 Hoard Pass,9,181
1227,Carlina,Pencot,Female,1989-09-30 00:00:00,Software Engineer I,IT,Affluent Customer,N,Yes,2 Dunning Alley,10,361
1228,Marti,Bisterfeld,Female,1962-04-27 00:00:00,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,61949 7th Road,8,613
1229,Sebastian,Trass,Male,2000-01-08 00:00:00,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,26 Lotheville Court,11,170
1230,Eben,Powley,Male,1985-07-24 00:00:00,,Financial Services,Mass Customer,N,Yes,3765 Mandrake Alley,9,277
1231,Aloisia,Shawel,Female,1973-07-28 00:00:00,Social Worker,Health,Affluent Customer,N,No,67348 Lakewood Gardens Road,2,667
1232,Stillmann,Wilfling,Male,1959-09-12 00:00:00,Help Desk Operator,Property,Affluent Customer,N,No,014 Birchwood Parkway,7,247
1233,Keeley,Hawsby,Female,1978-07-07 00:00:00,,Retail,Affluent Customer,N,Yes,17357 Katie Center,4,668
1234,Rancell,Yven,Male,1965-04-19 00:00:00,Geologist I,,Mass Customer,N,No,5772 Kennedy Junction,5,247
1235,Sharon,Cranage,Female,1969-02-28 00:00:00,Dental Hygienist,Health,Mass Customer,N,No,560 Melody Alley,7,267
1236,Bryanty,Megarrell,Male,1974-05-21 00:00:00,Web Designer IV,Financial Services,High Net Worth,N,Yes,92 Waubesa Center,8,12
1236,Bryanty,Megarrell,Male,1974-05-21 00:00:00,Web Designer IV,Financial Services,High Net Worth,N,Yes,92 Waubesa Center,8,357
1237,Junia,Humerstone,Female,1969-12-31 00:00:00,Research Nurse,Health,High Net Worth,N,No,359 Kropf Point,9,93
1237,Junia,Humerstone,Female,1969-12-31 00:00:00,Research Nurse,Health,High Net Worth,N,No,359 Kropf Point,9,200
1238,Steward,Beedham,Male,1978-06-01 00:00:00,Graphic Designer,,Affluent Customer,N,Yes,75 Scott Place,7,339
1239,Carroll,Cobbin,Male,1978-02-28 00:00:00,,,Mass Customer,N,Yes,2 Eliot Lane,11,90
1239,Carroll,Cobbin,Male,1978-02-28 00:00:00,,,Mass Customer,N,Yes,2 Eliot Lane,11,282
1240,Pen,Earey,Female,1965-05-13 00:00:00,Sales Associate,Manufacturing,Mass Customer,N,Yes,3466 Truax Terrace,8,48
1240,Pen,Earey,Female,1965-05-13 00:00:00,Sales Associate,Manufacturing,Mass Customer,N,Yes,3466 Truax Terrace,8,643
1241,Lolly,Junkison,Female,1986-03-22 00:00:00,Pharmacist,Health,Affluent Customer,N,Yes,9 7th Terrace,10,90
1241,Lolly,Junkison,Female,1986-03-22 00:00:00,Pharmacist,Health,Affluent Customer,N,Yes,9 7th Terrace,10,282
1242,Bartholomeo,Meeke,Male,1973-02-04 00:00:00,Human Resources Assistant III,Property,High Net Worth,N,Yes,65209 Merrick Avenue,2,528
1243,Robbert,Blakey,Male,1953-08-09 00:00:00,Research Assistant II,Retail,Mass Customer,N,No,90351 Duke Junction,1,450
1244,Glenn,Tinham,U,,Financial Analyst,Financial Services,Mass Customer,N,Yes,47 Glacier Hill Junction,2,528
1245,Erin,Shawell,Male,1994-05-31 00:00:00,Product Engineer,Manufacturing,Affluent Customer,N,No,7978 Carberry Way,2,102
1246,Ibrahim,Wibrew,Male,1993-08-10 00:00:00,,,High Net Worth,N,No,795 Arapahoe Hill,7,669
1247,Hildagarde,Eyrl,Female,1960-10-05 00:00:00,Geologist I,Entertainment,Affluent Customer,N,No,6 Lerdahl Plaza,6,670
1248,Genia,Bartel,Female,1963-12-18 00:00:00,General Manager,,Affluent Customer,N,Yes,60320 Emmet Road,4,671
1249,Tabb,McKeowon,Male,1967-10-31 00:00:00,,Telecommunications,Mass Customer,N,No,11 Golf Pass,2,31
1250,Jacklyn,Kewley,Female,2001-11-02 00:00:00,Help Desk Technician,Manufacturing,Mass Customer,N,No,563 Northport Drive,1,264
1251,Codie,Arnecke,Male,1997-10-01 00:00:00,Desktop Support Technician,Property,Mass Customer,N,No,8 Eggendart Court,9,414
1252,Les,Ellwood,Male,1965-01-16 00:00:00,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,91336 Spenser Street,6,157
1253,Mahalia,,Female,1996-08-19 00:00:00,Research Assistant I,Manufacturing,Mass Customer,N,No,33 Rockefeller Avenue,2,20
1254,Quillan,McDuffie,Male,1958-12-18 00:00:00,Graphic Designer,Retail,Mass Customer,N,Yes,71 Sundown Circle,1,560
1255,Erhart,Glazebrook,Male,1982-05-20 00:00:00,,Health,Affluent Customer,N,No,33 Bayside Way,1,384
1256,Granny,Lukes,Male,1986-05-11 00:00:00,Food Chemist,Health,High Net Worth,N,No,23 Hollow Ridge Avenue,2,384
1257,Prentiss,MacVicar,Male,1972-06-19 00:00:00,Assistant Professor,Property,Affluent Customer,N,Yes,16623 Mariners Cove Plaza,2,28
1258,Nefen,Ferriere,Male,1978-04-21 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,No,884 Shoshone Lane,3,37
1259,Emmi,Dymock,Female,1973-11-24 00:00:00,Assistant Professor,Financial Services,Mass Customer,N,No,12 Prentice Point,1,37
1260,Fremont,Spawton,Male,1989-10-01 00:00:00,Tax Accountant,Property,Mass Customer,N,No,7008 Warner Park,2,37
1261,Candice,Lohde,Female,1971-02-16 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,No,51673 Heffernan Park,3,178
1262,Aindrea,MacConchie,Female,1967-12-07 00:00:00,Technical Writer,,High Net Worth,N,Yes,32 Meadow Ridge Alley,1,672
1263,Elliot,Posselow,Male,1973-06-16 00:00:00,Nurse,Manufacturing,Affluent Customer,N,No,37 Clarendon Lane,3,178
1264,Michail,Heart,Male,1994-02-28 00:00:00,,Health,Mass Customer,N,Yes,7 Onsgard Court,9,240
1265,Kipper,Monck,Male,1987-07-22 00:00:00,Biostatistician I,Property,Mass Customer,N,Yes,543 Victoria Park,6,384
1266,Harry,,Male,1978-05-02 00:00:00,Human Resources Manager,Health,Mass Customer,N,Yes,640 Toban Hill,6,384
1267,Leopold,Dainton,Male,1979-06-03 00:00:00,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,93 Corben Crossing,4,253
1268,Baudoin,McCartney,Male,1989-12-06 00:00:00,,Financial Services,High Net Worth,N,Yes,26 Portage Junction,5,43
1269,Ravid,Kilgallon,Male,1990-08-25 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,7928 Mendota Circle,2,43
1270,Cullen,Langshaw,Male,1983-02-27 00:00:00,Paralegal,Financial Services,Affluent Customer,N,No,1075 Raven Place,7,673
1271,Jo-anne,Pringer,Female,1994-07-11 00:00:00,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,0 Summerview Pass,2,563
1272,Nettie,Bulfit,Female,1985-04-04 00:00:00,,Manufacturing,Affluent Customer,N,No,7310 Shopko Trail,8,592
1273,Hieronymus,Whinray,Male,1974-07-31 00:00:00,General Manager,Financial Services,Affluent Customer,N,Yes,6659 Kenwood Plaza,1,601
1274,Emmerich,Tinkler,Male,1977-11-16 00:00:00,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,41 Knutson Alley,4,331
1275,Francisca,Whittek,Female,1966-01-10 00:00:00,General Manager,Health,Mass Customer,N,Yes,67396 Roxbury Court,3,102
1276,Farrel,Waiting,Male,1964-06-07 00:00:00,Dental Hygienist,Health,Affluent Customer,N,No,55 Hauk Court,7,45
1277,Elias,Gerrie,Male,1972-12-26 00:00:00,Help Desk Technician,,Mass Customer,N,Yes,131 Tony Road,8,66
1278,Betsy,Schruurs,Female,1998-11-15 00:00:00,Pharmacist,Health,Affluent Customer,N,No,791 Elgar Trail,5,436
1279,Burr,Lygoe,Male,1962-08-12 00:00:00,Staff Accountant I,Financial Services,Mass Customer,N,No,617 Welch Street,7,267
1280,Horacio,Peyntue,Male,1978-01-24 00:00:00,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,1 Namekagon Plaza,8,674
1281,Leighton,Zisneros,Male,1968-07-07 00:00:00,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,3 Blaine Road,6,674
1282,Garald,Pidler,Male,1980-11-15 00:00:00,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,77 Pankratz Plaza,8,674
1283,Tory,Minnette,Female,1994-08-23 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,4081 Veith Lane,4,674
1284,Alexis,Aronov,Male,1976-01-28 00:00:00,Junior Executive,Entertainment,Affluent Customer,N,No,55 Elgar Park,7,674
1285,Tomkin,Fudge,Male,1973-05-23 00:00:00,Office Assistant III,Manufacturing,Mass Customer,N,Yes,9821 Fair Oaks Trail,1,674
1286,Mina,Clawley,Female,1975-06-28 00:00:00,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,19679 Buell Pass,5,316
1287,Nicko,Saddleton,Male,1960-10-23 00:00:00,Systems Administrator I,Financial Services,Mass Customer,N,Yes,8 Kinsman Alley,2,675
1288,Abra,Cuardall,Female,1979-10-07 00:00:00,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,9989 Toban Way,3,676
1289,Shelley,Stroyan,Male,1973-07-16 00:00:00,,,Mass Customer,N,Yes,378 Butterfield Pass,6,96
1290,Vassily,Ramalho,Male,1967-08-08 00:00:00,VP Marketing,Financial Services,High Net Worth,N,Yes,7 Schurz Parkway,7,583
1291,Warner,Zuker,Male,1980-08-16 00:00:00,Quality Engineer,Health,Mass Customer,N,No,07780 Autumn Leaf Drive,7,335
1292,Alice,Backson,Female,1961-06-02 00:00:00,,,Affluent Customer,N,No,87 Reinke Drive,6,3
1293,Vidovic,Fretson,Male,1980-10-07 00:00:00,Quality Engineer,IT,Mass Customer,N,No,3 Gina Center,7,265
1294,Cari,Worling,Female,1974-09-28 00:00:00,,Manufacturing,Mass Customer,N,Yes,029 Scott Center,5,677
1295,Irving,Murton,Male,1997-01-25 00:00:00,Nurse,Argiculture,Mass Customer,N,Yes,36072 Lakewood Gardens Court,8,678
1296,Essy,Vondrak,Female,1989-03-11 00:00:00,Paralegal,Financial Services,Affluent Customer,N,Yes,408 Grover Place,9,402
1297,Shay,Gimbart,Male,1981-02-12 00:00:00,Social Worker,Health,Mass Customer,N,No,392 Ridge Oak Road,7,402
1298,Guglielmo,Yele,Male,1974-04-06 00:00:00,Research Nurse,Health,Mass Customer,N,No,9 Sugar Junction,7,469
1299,Maddy,Aiskovitch,Female,1977-01-17 00:00:00,Media Manager IV,,Affluent Customer,N,No,0917 Golf View Parkway,1,292
1300,Sisely,Strelitzer,Female,1991-03-10 00:00:00,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,16039 Warrior Parkway,7,679
1301,Trix,,Female,1991-11-25 00:00:00,Structural Analysis Engineer,Health,Mass Customer,N,No,3 School Place,4,315
1302,Ericka,Eggers,Female,1998-05-03 00:00:00,Biostatistician I,Financial Services,Affluent Customer,N,Yes,9120 Corry Avenue,7,63
1303,Nollie,Guilliatt,Male,1972-04-27 00:00:00,,Argiculture,Mass Customer,N,No,2 Shoshone Way,6,389
1304,Emmy,Lumbly,Male,1977-11-16 00:00:00,Administrative Assistant III,,High Net Worth,N,No,32 Vidon Point,7,505
1305,Averil,Gentiry,Male,1970-03-01 00:00:00,Executive Secretary,Financial Services,High Net Worth,N,Yes,515 Bunting Point,8,680
1306,Doyle,Oleksinski,Male,1956-04-12 00:00:00,Occupational Therapist,Health,Affluent Customer,N,Yes,67727 Westerfield Hill,9,681
1307,Emlyn,Musgrave,Female,1970-09-06 00:00:00,Dental Hygienist,Health,High Net Worth,N,Yes,0 Moland Parkway,7,28
1308,Andrey,Conre,Male,1976-08-27 00:00:00,Analog Circuit Design manager,,Affluent Customer,N,Yes,764 Dahle Alley,8,680
1309,Adlai,Fabry,Male,1977-03-22 00:00:00,VP Marketing,,Mass Customer,N,No,72 Shasta Plaza,4,203
1310,Keane,Leebeter,Male,1986-12-20 00:00:00,Geological Engineer,Manufacturing,High Net Worth,N,Yes,210 Esch Park,8,107
1310,Keane,Leebeter,Male,1986-12-20 00:00:00,Geological Engineer,Manufacturing,High Net Worth,N,Yes,210 Esch Park,8,621
1311,Sharona,Cunah,Female,1984-10-06 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,55326 Fulton Hill,10,35
1312,Magda,Baugh,Female,1994-07-16 00:00:00,Food Chemist,Health,Affluent Customer,N,No,482 Bartelt Junction,7,49
1313,Hughie,Laboune,Male,1986-02-09 00:00:00,Analyst Programmer,Property,Mass Customer,N,No,58563 Monterey Hill,2,96
1314,De,Eilhart,Female,1970-02-23 00:00:00,Clinical Specialist,Health,Mass Customer,N,Yes,889 Straubel Way,6,288
1315,Ebba,Comport,Female,1973-06-24 00:00:00,,IT,Mass Customer,N,Yes,9 Dawn Court,2,682
1316,Steven,Castellaccio,Male,1990-03-06 00:00:00,Recruiter,Retail,High Net Worth,N,Yes,1988 Bartillon Terrace,3,592
1317,Barrett,Lindley,Male,1973-01-18 00:00:00,General Manager,Retail,Mass Customer,N,Yes,57384 Sycamore Park,6,331
1318,Barbe,Assender,Female,1966-08-17 00:00:00,Senior Developer,Financial Services,Mass Customer,N,Yes,276 Hoffman Road,8,118
1319,Trevor,St. Paul,Male,1955-07-18 00:00:00,,Entertainment,Mass Customer,N,Yes,98791 Johnson Way,7,469
1320,Fae,,Female,1983-10-29 00:00:00,,Manufacturing,High Net Worth,N,Yes,7 John Wall Parkway,5,293
1321,Bree,Domenge,Female,1994-07-05 00:00:00,Editor,Argiculture,Affluent Customer,N,No,0693 Eagan Court,4,509
1322,Kathye,Christie,Female,2001-10-16 00:00:00,Data Coordiator,Financial Services,Mass Customer,N,Yes,38 Main Park,8,565
1323,Kristofor,Mockes,Male,1988-04-04 00:00:00,Account Executive,,High Net Worth,N,Yes,2 Shasta Street,8,71
1324,Randie,Arnowitz,Female,1978-02-22 00:00:00,Web Designer III,Manufacturing,Mass Customer,N,No,27 Farmco Pass,8,339
1325,Ty,Belliard,Male,1968-08-25 00:00:00,Account Executive,Argiculture,High Net Worth,N,Yes,9985 Barnett Circle,7,683
1326,Goddard,Tinn,Male,1966-02-23 00:00:00,Biostatistician III,Health,Affluent Customer,N,Yes,60855 Fieldstone Avenue,6,684
1327,Sarita,Khosa,Female,1995-11-25 00:00:00,Director of Sales,Property,Affluent Customer,N,No,2 Dixon Crossing,7,382
1327,Sarita,Khosa,Female,1995-11-25 00:00:00,Director of Sales,Property,Affluent Customer,N,No,2 Dixon Crossing,7,685
1328,Stavro,Gargett,Male,1981-09-02 00:00:00,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,7 Canary Trail,10,71
1329,Wendy,Randlesome,Female,1989-07-15 00:00:00,Database Administrator IV,,Mass Customer,N,No,09653 Golf View Way,2,686
1330,Gery,Headrick,Male,1985-08-02 00:00:00,Technical Writer,,Affluent Customer,N,No,433 Mockingbird Center,2,686
1331,Edward,Hawkwood,Male,1987-03-24 00:00:00,Tax Accountant,Telecommunications,High Net Worth,N,No,4 Sycamore Pass,5,71
